,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
23,Ladder,20211013T115451.000Z,Skali⚡️Fedez™️,Matapasiones>:v,1,0,Hog Rider,Musketeer,Ice Golem,Fireball,Skeletons,Ice Spirit,Cannon,The Log,P.E.K.K.A,Baby Dragon,Barbarian Barrel,Ram Rider,Dark Prince,Electro Wizard,Giant Snowball,Lightning
24,Ladder,20211013T115102.000Z,Skali⚡️Fedez™️,CHN丨Clappix✨,1,0,Hog Rider,Musketeer,Ice Golem,Fireball,Skeletons,Ice Spirit,Cannon,The Log,Ice Golem,Cannon,Musketeer,Fireball,Skeletons,Ice Spirit,Hog Rider,The Log
0,TeamVsTeamLadder,20211013T163409.000Z,««renato»»,Diadoor,0,1,X-Bow,Archers,The Log,Electro Spirit,Knight,Fireball,Skeletons,Tesla,P.E.K.K.A,Balloon,Dark Prince,Mega Minion,Elite Barbarians,Arrows,Lightning,Zap
1,Ladder,20211013T151857.000Z,✨Renaan Revolts,WLG丨悟死参玄,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Cannon,Skeletons,Ice Spirit,The Log,Dark Prince,Elixir Collector,Rage,Giant,Mini P.E.K.K.A,Sparky,Wizard,Minion Horde
2,Ladder,20211013T151539.000Z,✨Renaan Revolts,Twitch/EGW_CR,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Cannon,Skeletons,Ice Spirit,The Log,Firecracker,Mega Knight,Hog Rider,Giant Snowball,Three Musketeers,Heal Spirit,Skeletons,Earthquake
3,Ladder,20211013T151044.000Z,✨Renaan Revolts,<c5>Natan,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Cannon,Skeletons,Ice Spirit,The Log,Royal Ghost,Prince,The Log,Princess,Rascals,Goblin Gang,Rocket,Goblin Barrel
4,Challenge,20211013T150157.000Z,✨Renaan Revolts,Ru❤️ka,0,1,Ice Golem,Hog Rider,Musketeer,Fireball,Cannon,Skeletons,Ice Spirit,The Log,Goblin Gang,Rascals,Rocket,Dart Goblin,Goblin Barrel,Prince,The Log,Princess
5,Challenge,20211013T145650.000Z,✨Renaan Revolts,安井やで,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Cannon,Skeletons,Ice Spirit,The Log,Royal Recruits,Flying Machine,Zappies,Fireball,Arrows,Goblin Cage,Royal Hogs,Bats
6,Challenge,20211013T145137.000Z,✨Renaan Revolts,Halpha,0,1,Ice Golem,Hog Rider,Musketeer,Fireball,Cannon,Skeletons,Ice Spirit,The Log,Knight,Goblin Barrel,Rocket,Ice Spirit,Goblin Gang,Princess,Inferno Tower,The Log
7,Challenge,20211013T144707.000Z,✨Renaan Revolts,カメさん,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Cannon,Skeletons,Ice Spirit,The Log,Mega Knight,Barbarian Barrel,Flying Machine,Furnace,Goblin Hut,Cannon Cart,Fireball,Mother Witch
8,Challenge,20211013T144249.000Z,✨Renaan Revolts,Ref:rain™☂︎*̣,0,1,Ice Golem,Hog Rider,Musketeer,Fireball,Cannon,Skeletons,Ice Spirit,The Log,Musketeer,Ice Golem,Hog Rider,Ice Spirit,Cannon,The Log,Fireball,Skeletons
9,Challenge,20211013T021232.000Z,✨Renaan Revolts,JOK3R IRAQ,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Cannon,Skeletons,Ice Spirit,The Log,Flying Machine,Furnace,Elite Barbarians,Barbarian Barrel,Cannon Cart,Mother Witch,Goblin Hut,Fireball
10,Challenge,20211013T020920.000Z,✨Renaan Revolts,giovanny,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Cannon,Skeletons,Ice Spirit,The Log,Tornado,Baby Dragon,Bowler,Inferno Dragon,Barbarian Barrel,Freeze,Lumberjack,Balloon
11,Challenge,20211013T020400.000Z,✨Renaan Revolts,leonard,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Cannon,Skeletons,Ice Spirit,The Log,Elixir Golem,Baby Dragon,Barbarian Hut,Battle Healer,Electro Dragon,Barbarian Barrel,Fireball,Tornado
12,Challenge,20211013T015940.000Z,✨Renaan Revolts,Dark™ Night,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Cannon,Skeletons,Ice Spirit,The Log,Cannon Cart,Ice Spirit,Mega Minion,Mini P.E.K.K.A,Golem,Arrows,Night Witch,Lightning
13,Challenge,20211013T015550.000Z,✨Renaan Revolts,ØT_EviLz,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Cannon,Skeletons,Ice Spirit,The Log,Mother Witch,Mega Knight,Wizard,Skeleton Army,Electro Wizard,Clone,Bats,Fire Spirit
14,Challenge,20211013T015236.000Z,✨Renaan Revolts,Mini Kronor,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Cannon,Skeletons,Ice Spirit,The Log,Miner,Goblin Cage,Mega Minion,Zap,Fireball,Balloon,Ice Golem,Inferno Dragon
15,Challenge,20211013T014817.000Z,✨Renaan Revolts,Kaos,1,2,Ice Golem,Hog Rider,Musketeer,Fireball,Cannon,Skeletons,Ice Spirit,The Log,Lava Hound,Balloon,Tombstone,Mega Minion,Barbarians,Skeleton Dragons,Zap,Fireball
16,Challenge,20211013T014321.000Z,✨Renaan Revolts,Kruzifix,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Cannon,Skeletons,Ice Spirit,The Log,Bats,Dart Goblin,Goblin Gang,Giant,Mega Minion,Poison,Sparky,Zap
17,Challenge,20211013T013814.000Z,✨Renaan Revolts,小胖在烧洗澡水,1,0,Valkyrie,Princess,Electro Spirit,Skeletons,The Log,Rocket,Tesla,Goblin Barrel,Flying Machine,Goblin Hut,Furnace,Fireball,Barbarian Barrel,Elite Barbarians,Cannon Cart,Zappies
18,Challenge,20211013T013400.000Z,✨Renaan Revolts,Ssbm_Ninja!,0,1,Magic Archer,Fireball,Zap,Electro Wizard,Bandit,Battle Ram,Royal Ghost,P.E.K.K.A,Goblin Barrel,Ice Spirit,Princess,Rocket,Skeletons,Tesla,The Log,Valkyrie
19,Challenge,20211013T013013.000Z,✨Renaan Revolts,ダイヤモンドじーさん,1,0,Magic Archer,Fireball,Zap,Electro Wizard,Bandit,Battle Ram,Royal Ghost,P.E.K.K.A,Royal Giant,Guards,Baby Dragon,Lightning,Electro Wizard,Mega Minion,Furnace,Barbarian Barrel
20,Challenge,20211013T012520.000Z,✨Renaan Revolts,TK,1,0,Magic Archer,Fireball,Zap,Electro Wizard,Bandit,Battle Ram,Royal Ghost,P.E.K.K.A,Tesla,The Log,Earthquake,Valkyrie,Skeletons,Hog Rider,Fire Spirit,Firecracker
21,Challenge,20211013T012201.000Z,✨Renaan Revolts,Fer Arriaga,1,0,Magic Archer,Fireball,Zap,Electro Wizard,Bandit,Battle Ram,Royal Ghost,P.E.K.K.A,Ram Rider,Bandit,Electro Wizard,Lumberjack,Mega Knight,Mother Witch,Magic Archer,Fireball
22,Challenge,20211013T011844.000Z,✨Renaan Revolts,TAIRON5,1,0,Magic Archer,Fireball,Zap,Electro Wizard,Bandit,Battle Ram,Royal Ghost,P.E.K.K.A,Skeletons,Mother Witch,Royal Giant,Mega Minion,Fisherman,Furnace,Fireball,The Log
23,Challenge,20211013T011403.000Z,✨Renaan Revolts,zScep,1,0,Magic Archer,Fireball,Zap,Electro Wizard,Bandit,Battle Ram,Royal Ghost,P.E.K.K.A,Giant Skeleton,The Log,Bats,Skeleton Army,Bomber,Baby Dragon,Bandit,Mini P.E.K.K.A
24,Challenge,20211013T011040.000Z,✨Renaan Revolts,MR BAD BUNNY,1,0,Magic Archer,Fireball,Zap,Electro Wizard,Bandit,Battle Ram,Royal Ghost,P.E.K.K.A,Valkyrie,Graveyard,Freeze,Inferno Dragon,Goblin Hut,Witch,Barbarian Barrel,Arrows
0,Ladder,20211013T163230.000Z,RONNYS™,saribakhsh,1,0,Skeletons,The Log,Ice Golem,Ice Spirit,Cannon,Musketeer,Hog Rider,Fireball,Goblin Barrel,Arrows,Electro Wizard,Mega Knight,Dart Goblin,Fireball,Bandit,Prince
1,Ladder,20211013T162706.000Z,RONNYS™,COL⚡️Dilancho,1,0,Skeletons,The Log,Ice Golem,Ice Spirit,Cannon,Musketeer,Hog Rider,Fireball,Royal Giant,Dark Prince,Fireball,Mother Witch,Electro Spirit,The Log,Fisherman,Mega Minion
2,Ladder,20211013T162303.000Z,RONNYS™,johan sc XD,0,1,Skeletons,The Log,Ice Golem,Ice Spirit,Cannon,Musketeer,Hog Rider,Fireball,Lumberjack,Balloon,Tornado,Barbarian Barrel,Inferno Dragon,Bowler,Electro Dragon,Freeze
3,Ladder,20211013T161927.000Z,RONNYS™,"""MILAD.FANTOM""",1,0,Skeletons,The Log,Ice Golem,Ice Spirit,Cannon,Musketeer,Hog Rider,Fireball,Elixir Golem,Elite Barbarians,Witch,Furnace,Sparky,Wizard,Rage,Arrows
4,Ladder,20211013T161549.000Z,RONNYS™,ルイージ,1,0,Skeletons,The Log,Ice Golem,Ice Spirit,Cannon,Musketeer,Hog Rider,Fireball,Bandit,Dark Prince,Rascals,Princess,Guards,Rocket,Goblin Barrel,The Log
5,Ladder,20211013T161015.000Z,RONNYS™,Sword I BIGBANG,1,0,Skeletons,The Log,Ice Golem,Ice Spirit,Cannon,Musketeer,Hog Rider,Fireball,Golem,Night Witch,Lumberjack,Baby Dragon,Mega Minion,Barbarian Barrel,Tornado,Lightning
6,Ladder,20211013T160640.000Z,RONNYS™,なかぽろん,1,0,Skeletons,The Log,Ice Golem,Ice Spirit,Cannon,Musketeer,Hog Rider,Fireball,Ice Golem,Hog Rider,Cannon,Fireball,Ice Spirit,Skeletons,Musketeer,The Log
7,Ladder,20211013T160139.000Z,RONNYS™,Carrlloss,1,2,Skeletons,The Log,Ice Golem,Ice Spirit,Cannon,Musketeer,Hog Rider,Fireball,Royal Delivery,Miner,Giant Snowball,Fisherman,Bats,Balloon,Rascals,Inferno Tower
8,Ladder,20211013T155806.000Z,RONNYS™,TAME™️,1,2,Skeletons,The Log,Ice Golem,Ice Spirit,Cannon,Musketeer,Hog Rider,Fireball,Giant,Fireball,Witch,Dark Prince,Arrows,Inferno Dragon,Graveyard,Fisherman
9,Ladder,20211013T154728.000Z,RONNYS™,TS edgar,1,0,Skeletons,The Log,Ice Golem,Ice Spirit,Cannon,Musketeer,Hog Rider,Fireball,The Log,Electro Wizard,Royal Giant,Fireball,Electro Spirit,Dark Prince,Mega Minion,Fisherman
10,Ladder,20211013T154238.000Z,RONNYS™,NS｜黎明,1,0,Skeletons,The Log,Ice Golem,Ice Spirit,Cannon,Musketeer,Hog Rider,Fireball,P.E.K.K.A,Royal Ghost,Bandit,Battle Ram,Magic Archer,Electro Wizard,Zap,Poison
11,Ladder,20211013T153751.000Z,RONNYS™,WLG丨悟死参玄,0,1,Skeletons,The Log,Ice Golem,Ice Spirit,Cannon,Musketeer,Hog Rider,Fireball,Dark Prince,Elixir Collector,Rage,Giant,Mini P.E.K.K.A,Sparky,Wizard,Minion Horde
12,Ladder,20211013T153431.000Z,RONNYS™,loockdeath,2,1,Skeletons,The Log,Ice Golem,Ice Spirit,Cannon,Musketeer,Hog Rider,Fireball,Lava Hound,Inferno Dragon,Zap,Balloon,Barbarians,Arrows,Miner,Skeleton Dragons
13,Ladder,20211013T153059.000Z,RONNYS™,LMT | € MELO $,0,1,Skeletons,The Log,Ice Golem,Ice Spirit,Cannon,Musketeer,Hog Rider,Fireball,Goblin Gang,Spear Goblins,Miner,The Log,Fireball,Cannon Cart,Mortar,Minion Horde
14,Ladder,20211013T152640.000Z,RONNYS™,Hugo⚡,1,0,Skeletons,The Log,Ice Golem,Ice Spirit,Cannon,Musketeer,Hog Rider,Fireball,Tesla,Knight,Electro Spirit,Skeletons,Archers,Fireball,X-Bow,The Log
15,Ladder,20211013T152217.000Z,RONNYS™,TroubleMaker,1,0,Skeletons,The Log,Ice Golem,Ice Spirit,Cannon,Musketeer,Hog Rider,Fireball,Mega Minion,Royal Giant,Mother Witch,Fireball,Fisherman,Royal Ghost,Skeletons,The Log
16,Ladder,20211013T151803.000Z,RONNYS™,sachan,0,1,Skeletons,The Log,Ice Golem,Ice Spirit,Cannon,Musketeer,Hog Rider,Fireball,Barbarians,Fireball,Zap,Tombstone,Minions,Mega Minion,Balloon,Lava Hound
17,Ladder,20211013T064925.000Z,RONNYS™,⚡Fran Insane⚡,0,1,Skeletons,The Log,Ice Golem,Ice Spirit,Cannon,Musketeer,Hog Rider,Fireball,Goblin Barrel,Dart Goblin,Fireball,Skeleton Army,Inferno Tower,Skeleton Barrel,The Log,Valkyrie
18,Ladder,20211013T064342.000Z,RONNYS™,かみじょの,0,1,Skeletons,The Log,Ice Golem,Ice Spirit,Cannon,Musketeer,Hog Rider,Fireball,Valkyrie,Graveyard,Freeze,Inferno Dragon,Goblin Hut,Witch,Barbarian Barrel,Arrows
19,Ladder,20211013T064028.000Z,RONNYS™,NGP | MOLICH,0,1,Skeletons,The Log,Ice Golem,Ice Spirit,Cannon,Musketeer,Hog Rider,Fireball,Cannon Cart,Giant Skeleton,Flying Machine,Heal Spirit,Barbarians,Clone,Skeleton Barrel,Hunter
20,Ladder,20211013T063705.000Z,RONNYS™,ZeZeO❤️IvaBriaM,1,0,Skeletons,The Log,Ice Golem,Ice Spirit,Cannon,Musketeer,Hog Rider,Fireball,Mother Witch,Cannon Cart,Elite Barbarians,Fireball,Furnace,Goblin Hut,Flying Machine,The Log
21,Ladder,20211013T063134.000Z,RONNYS™,ぽんじゅうる,0,1,Skeletons,The Log,Ice Golem,Ice Spirit,Cannon,Musketeer,Hog Rider,Fireball,Electro Giant,Knight,Cannon,Skeletons,The Log,Tornado,Rocket,Bomber
22,Ladder,20211013T062708.000Z,RONNYS™,Nassim☆,0,1,Skeletons,The Log,Ice Golem,Ice Spirit,Cannon,Musketeer,Hog Rider,Fireball,Rocket,Goblin Barrel,Knight,Guards,The Log,Tesla,Princess,Electro Spirit
23,Ladder,20211013T062146.000Z,RONNYS™,ﾒ BurKINGツ ﾒ,1,0,Skeletons,The Log,Ice Golem,Ice Spirit,Cannon,Musketeer,Hog Rider,Fireball,Giant,Graveyard,Skeleton Army,Musketeer,Minions,Dark Prince,Arrows,Giant Snowball
24,Ladder,20211013T061727.000Z,RONNYS™,felipe,1,0,Skeletons,The Log,Ice Golem,Ice Spirit,Cannon,Musketeer,Hog Rider,Fireball,Royal Hogs,Mother Witch,The Log,Cannon Cart,Skeleton Dragons,Skeletons,Goblin Cage,Fireball
0,Challenge,20211014T041406.000Z,TKs007⚔Josue,!juanwark!,0,1,Cannon,Musketeer,Fireball,The Log,Hog Rider,Ice Golem,Ice Spirit,Skeletons,P.E.K.K.A,Battle Ram,Fireball,Electro Wizard,Magic Archer,Bandit,Zap,Royal Ghost
1,Challenge,20211014T041045.000Z,TKs007⚔Josue,Toni Tormenta,1,0,Cannon,Musketeer,Fireball,The Log,Hog Rider,Ice Golem,Ice Spirit,Skeletons,Dark Prince,Electro Wizard,Goblin Giant,Mega Minion,Mini P.E.K.K.A,Rage,Sparky,Zap
2,Challenge,20211014T040413.000Z,TKs007⚔Josue,ポーネグリフ,0,1,Cannon,Musketeer,Fireball,The Log,Hog Rider,Ice Golem,Ice Spirit,Skeletons,Graveyard,Knight,Ice Wizard,Baby Dragon,Goblin Cage,Barbarian Barrel,Tornado,Fireball
3,Challenge,20211014T040056.000Z,TKs007⚔Josue,タクトタクト,1,0,Cannon,Musketeer,Fireball,The Log,Hog Rider,Ice Golem,Ice Spirit,Skeletons,Giant Skeleton,Goblin Barrel,Skeleton Barrel,Earthquake,Mother Witch,Zappies,Bomber,Skeleton Army
4,Challenge,20211014T035701.000Z,TKs007⚔Josue,イキイキしたガぽッ,1,0,Cannon,Musketeer,Fireball,The Log,Hog Rider,Ice Golem,Ice Spirit,Skeletons,Goblin Cage,Fireball,Zappies,Mother Witch,Royal Hogs,Royal Recruits,Barbarian Barrel,Flying Machine
5,Challenge,20211014T035157.000Z,TKs007⚔Josue,larcha,0,1,Cannon,Musketeer,Fireball,The Log,Hog Rider,Ice Golem,Ice Spirit,Skeletons,Goblin Giant,Mega Minion,Prince,Dark Prince,Bats,Goblin Gang,Zap,Fireball
6,Challenge,20211014T034848.000Z,TKs007⚔Josue,ころん,1,0,Cannon,Musketeer,Fireball,The Log,Hog Rider,Ice Golem,Ice Spirit,Skeletons,Flying Machine,Fireball,Cannon Cart,Barbarian Barrel,Goblin Hut,Furnace,Mother Witch,Elite Barbarians
7,Challenge,20211014T034447.000Z,TKs007⚔Josue,GingRules,3,0,Cannon,Musketeer,Fireball,The Log,Hog Rider,Ice Golem,Ice Spirit,Skeletons,Princess,Minion Horde,Hog Rider,Fireball,Goblin Barrel,Goblin Gang,Zap,Mini P.E.K.K.A
8,Challenge,20211014T034151.000Z,TKs007⚔Josue,Manato,1,0,Cannon,Musketeer,Fireball,The Log,Hog Rider,Ice Golem,Ice Spirit,Skeletons,Fireball,Fisherman,Mega Minion,Mother Witch,Royal Ghost,Royal Giant,Skeletons,The Log
9,Challenge,20211014T033727.000Z,TKs007⚔Josue,已注销,3,0,Cannon,Musketeer,Fireball,The Log,Hog Rider,Ice Golem,Ice Spirit,Skeletons,Golem,Electro Dragon,Baby Dragon,Mega Minion,Lumberjack,Cannon Cart,Tornado,Barbarian Barrel
10,Challenge,20211014T033504.000Z,TKs007⚔Josue,イキイキした毎日,1,0,Cannon,Musketeer,Fireball,The Log,Hog Rider,Ice Golem,Ice Spirit,Skeletons,Zap,Guards,Bandit,Mini P.E.K.K.A,Hog Rider,Hunter,Fireball,Inferno Tower
11,Challenge,20211014T033021.000Z,TKs007⚔Josue,DANIEL,1,0,Cannon,Musketeer,Fireball,The Log,Hog Rider,Ice Golem,Ice Spirit,Skeletons,Baby Dragon,Bowler,Freeze,Graveyard,Ice Wizard,Inferno Dragon,Tornado,Valkyrie
12,Challenge,20211014T032640.000Z,TKs007⚔Josue,king of chaos,1,0,Cannon,Musketeer,Fireball,The Log,Hog Rider,Ice Golem,Ice Spirit,Skeletons,Elite Barbarians,Bandit,Zap,Inferno Dragon,Valkyrie,Bats,Princess,The Log
13,Ladder,20211013T185812.000Z,TKs007⚔Josue,只是 \ Ⓜ️a̶a̶a̶a̶,2,1,Cannon,Musketeer,Fireball,The Log,Hog Rider,Ice Golem,Ice Spirit,Skeletons,Golem,Zap,Bomber,Night Witch,Lumberjack,Elite Barbarians,Arrows,Mega Minion
14,Ladder,20211013T185351.000Z,TKs007⚔Josue,TOM♦️Rian™,1,3,Cannon,Musketeer,Fireball,The Log,Hog Rider,Ice Golem,Ice Spirit,Skeletons,Mega Minion,Skeletons,Balloon,Minions,Arrows,Lava Hound,Miner,Bomber
15,Ladder,20211013T184959.000Z,TKs007⚔Josue,hamid,1,2,Cannon,Musketeer,Fireball,The Log,Hog Rider,Ice Golem,Ice Spirit,Skeletons,Balloon,Tombstone,Fireball,Skeleton Dragons,Mega Minion,Lava Hound,Barbarians,Zap
16,Ladder,20211013T184457.000Z,TKs007⚔Josue,⚔k...o⚔,0,1,Cannon,Musketeer,Fireball,The Log,Hog Rider,Ice Golem,Ice Spirit,Skeletons,Goblin Cage,Mega Minion,Baby Dragon,Royal Giant,Barbarian Barrel,Fireball,Elite Barbarians,Electro Spirit
17,Ladder,20211013T183952.000Z,TKs007⚔Josue,Zamorano,0,1,Cannon,Musketeer,Fireball,The Log,Hog Rider,Ice Golem,Ice Spirit,Skeletons,Electro Giant,Inferno Dragon,Goblin Cage,Mother Witch,Dark Prince,Bomber,Tornado,Lightning
18,Ladder,20211013T183626.000Z,TKs007⚔Josue,Master,1,0,Cannon,Musketeer,Fireball,The Log,Hog Rider,Ice Golem,Ice Spirit,Skeletons,Royal Giant,Fisherman,The Log,Mother Witch,Electro Spirit,Skeletons,Fireball,Hunter
19,Ladder,20211013T183128.000Z,TKs007⚔Josue,<c5>Mauri<c8>Dj,1,0,Cannon,Musketeer,Fireball,The Log,Hog Rider,Ice Golem,Ice Spirit,Skeletons,Miner,The Log,Spear Goblins,Fireball,Electro Wizard,Dark Prince,Bats,Mortar
20,Ladder,20211013T182615.000Z,TKs007⚔Josue,Dess,0,1,Cannon,Musketeer,Fireball,The Log,Hog Rider,Ice Golem,Ice Spirit,Skeletons,Electro Wizard,Bowler,Inferno Dragon,Graveyard,Valkyrie,Tornado,Baby Dragon,Freeze
21,Ladder,20211013T182154.000Z,TKs007⚔Josue,『RP』Cruzero⚡,1,0,Cannon,Musketeer,Fireball,The Log,Hog Rider,Ice Golem,Ice Spirit,Skeletons,Giant,Skeletons,Inferno Dragon,Valkyrie,Mega Minion,Arrows,Balloon,Freeze
22,Ladder,20211013T181827.000Z,TKs007⚔Josue,Cany,0,1,Cannon,Musketeer,Fireball,The Log,Hog Rider,Ice Golem,Ice Spirit,Skeletons,Royal Hogs,Cannon Cart,Skeletons,Mother Witch,Goblin Cage,Fireball,Skeleton Dragons,The Log
23,Ladder,20211013T181424.000Z,TKs007⚔Josue,⭐️King⭐️Texas⚡️,0,1,Cannon,Musketeer,Fireball,The Log,Hog Rider,Ice Golem,Ice Spirit,Skeletons,Bandit,Electro Wizard,Inferno Dragon,Fireball,Giant Snowball,Barbarian Barrel,Mega Knight,Ram Rider
24,Ladder,20211013T180858.000Z,TKs007⚔Josue,ハーレイ・クイン❤,1,0,Cannon,Musketeer,Fireball,The Log,Hog Rider,Ice Golem,Ice Spirit,Skeletons,P.E.K.K.A,Electro Wizard,Magic Archer,Zap,Battle Ram,Bandit,Royal Ghost,Fireball
0,Ladder,20211014T054121.000Z,Mirave,YD,1,0,Fireball,Ice Spirit,Skeletons,Ice Golem,Musketeer,Cannon,The Log,Hog Rider,P.E.K.K.A,Electro Dragon,Ram Rider,Bandit,Dark Prince,Magic Archer,Zap,Tornado
1,Ladder,20211014T053731.000Z,Mirave,real alpha,1,0,Fireball,Ice Spirit,Skeletons,Ice Golem,Musketeer,Cannon,The Log,Hog Rider,Rocket,Electro Spirit,The Log,Princess,Goblin Barrel,Valkyrie,Tesla,Skeletons
2,Ladder,20211014T053234.000Z,Mirave,johan sc XD,1,0,Fireball,Ice Spirit,Skeletons,Ice Golem,Musketeer,Cannon,The Log,Hog Rider,Graveyard,Knight,Baby Dragon,Tornado,Barbarian Barrel,Goblin Cage,Fireball,Ice Wizard
3,Ladder,20211014T052751.000Z,Mirave,Furaha,0,1,Fireball,Ice Spirit,Skeletons,Ice Golem,Musketeer,Cannon,The Log,Hog Rider,Mother Witch,Royal Giant,Hunter,The Log,Fisherman,Skeletons,Electro Spirit,Fireball
4,Ladder,20211014T052413.000Z,Mirave,OMAR❣RM,0,1,Fireball,Ice Spirit,Skeletons,Ice Golem,Musketeer,Cannon,The Log,Hog Rider,Musketeer,Goblin Hut,Mortar,Graveyard,Barbarian Barrel,Barbarians,Arrows,Knight
5,Ladder,20211014T051904.000Z,Mirave,Might Guy,1,0,Fireball,Ice Spirit,Skeletons,Ice Golem,Musketeer,Cannon,The Log,Hog Rider,Mega Knight,Inferno Dragon,Miner,Goblin Gang,Spear Goblins,Bats,Zap,Skeleton Barrel
6,Ladder,20211014T051430.000Z,Mirave,RamboOo,0,1,Fireball,Ice Spirit,Skeletons,Ice Golem,Musketeer,Cannon,The Log,Hog Rider,Hog Rider,Tornado,Goblin Gang,Minion Horde,Executioner,Zap,Elite Barbarians,Freeze
7,Ladder,20211014T050911.000Z,Mirave,Arkke™,1,0,Fireball,Ice Spirit,Skeletons,Ice Golem,Musketeer,Cannon,The Log,Hog Rider,Mega Knight,Miner,Bats,Spear Goblins,Goblin Gang,Zap,Skeleton Barrel,Inferno Dragon
8,Ladder,20211014T050509.000Z,Mirave,ユキ,0,1,Fireball,Ice Spirit,Skeletons,Ice Golem,Musketeer,Cannon,The Log,Hog Rider,Giant,Prince,Dark Prince,Electro Wizard,Mega Minion,Miner,Fireball,Zap
9,Ladder,20211014T050059.000Z,Mirave,RubenSkyCr,1,0,Fireball,Ice Spirit,Skeletons,Ice Golem,Musketeer,Cannon,The Log,Hog Rider,Zap,Fireball,Royal Recruits,Skeleton Army,Inferno Dragon,Spear Goblins,Cannon,Balloon
10,Ladder,20211014T045558.000Z,Mirave,johan sc XD,1,0,Fireball,Ice Spirit,Skeletons,Ice Golem,Musketeer,Cannon,The Log,Hog Rider,Lava Hound,Minions,Goblin Gang,Zap,Fireball,Mega Minion,Inferno Tower,Balloon
11,Ladder,20211014T045144.000Z,Mirave,Gohan ⚡,0,1,Fireball,Ice Spirit,Skeletons,Ice Golem,Musketeer,Cannon,The Log,Hog Rider,Baby Dragon,Goblin Cage,Electro Wizard,Lumberjack,Barbarian Barrel,Royal Giant,Mega Minion,Lightning
12,Ladder,20211014T044825.000Z,Mirave,Cood,1,0,Fireball,Ice Spirit,Skeletons,Ice Golem,Musketeer,Cannon,The Log,Hog Rider,Lightning,Mega Knight,Inferno Dragon,Electro Wizard,Bandit,Barbarian Barrel,Arrows,Ram Rider
13,Ladder,20211014T044331.000Z,Mirave,DESTROYER101,0,3,Fireball,Ice Spirit,Skeletons,Ice Golem,Musketeer,Cannon,The Log,Hog Rider,Knight,Hog Rider,Skeletons,Earthquake,Tesla,Firecracker,Tornado,The Log
14,Ladder,20211014T044045.000Z,Mirave,Aldair Vargas,0,1,Fireball,Ice Spirit,Skeletons,Ice Golem,Musketeer,Cannon,The Log,Hog Rider,Prince,Fireball,Goblin Giant,Bats,Spear Goblins,Dark Prince,Goblin Gang,Zap
15,Ladder,20211014T043613.000Z,Mirave,あ。ん。く。そ。,1,0,Fireball,Ice Spirit,Skeletons,Ice Golem,Musketeer,Cannon,The Log,Hog Rider,Rocket,Bats,Ice Golem,Hog Rider,Fire Spirit,Princess,The Log,Mini P.E.K.K.A
16,Challenge,20211014T042938.000Z,Mirave,jimmy,1,2,Goblin Drill,Prince,Tesla,Wall Breakers,Fireball,Bomber,The Log,Skeletons,Dark Prince,Goblin Giant,Mini P.E.K.K.A,Mega Minion,Sparky,Zap,Rage,Hunter
17,Challenge,20211014T042450.000Z,Mirave,Hugo⚡,0,1,Goblin Drill,Prince,Tesla,Wall Breakers,Fireball,Bomber,The Log,Skeletons,Tesla,Knight,Electro Spirit,Skeletons,Archers,Fireball,X-Bow,The Log
18,Challenge,20211014T042021.000Z,Mirave,そー,1,0,Goblin Drill,Prince,Tesla,Wall Breakers,Fireball,Bomber,The Log,Skeletons,P.E.K.K.A,Baby Dragon,Electro Wizard,Ram Rider,Lightning,Bandit,Barbarian Barrel,Giant Snowball
19,Challenge,20211014T041557.000Z,Mirave,sub marl,1,3,Goblin Drill,Prince,Tesla,Wall Breakers,Fireball,Bomber,The Log,Fire Spirit,Giant,Prince,Dark Prince,Miner,Mega Minion,Electro Wizard,Zap,Fireball
20,Challenge,20211014T041104.000Z,Mirave,JarethRoyal,1,0,Goblin Drill,Prince,Tesla,Wall Breakers,Fireball,Bomber,The Log,Fire Spirit,Zappies,Furnace,Fireball,Goblin Hut,Cannon Cart,Royal Ghost,Mother Witch,Mega Knight
21,Challenge,20211014T040637.000Z,Mirave,KIM Il-Sung,1,0,Goblin Drill,Prince,Tesla,Wall Breakers,Fireball,Bomber,The Log,Fire Spirit,Prince,Dark Prince,Guards,Spear Goblins,Goblin Giant,Bats,Fireball,Zap
22,Challenge,20211014T040326.000Z,Mirave,SaiyanPrince,1,0,Goblin Drill,Prince,Tesla,Wall Breakers,Fireball,Bomber,The Log,Fire Spirit,Bomb Tower,Valkyrie,Magic Archer,Miner,Spear Goblins,Tornado,The Log,Wall Breakers
