,gamemode,battletime,p1.name,p2.name,p1.crowns,p2.crowns,p1.card_1,p1.card_2,p1.card_3,p1.card_4,p1.card_5,p1.card_6,p1.card_7,p1.card_8,p2.card_1,p2.card_2,p2.card_3,p2.card_4,p2.card_5,p2.card_6,p2.card_7,p2.card_8
0,Ladder,20211013T193313.000Z,Regus,JOLTEON,1,0,Hog Rider,Musketeer,Ice Golem,Cannon,Ice Spirit,Skeletons,Fireball,The Log,Fireball,Hog Rider,Musketeer,Ice Golem,Cannon,Fire Spirit,Skeletons,The Log
1,Ladder,20211013T192743.000Z,Regus,Mihmster,0,1,Hog Rider,Musketeer,Ice Golem,Cannon,Ice Spirit,Skeletons,Fireball,The Log,Knight,Graveyard,Tornado,Baby Dragon,Goblin Cage,Bomber,Barbarian Barrel,Fireball
2,Ladder,20211013T192306.000Z,Regus,TOM♦️Rian™,1,2,Hog Rider,Musketeer,Ice Golem,Cannon,Ice Spirit,Skeletons,Fireball,The Log,Mega Minion,Skeletons,Balloon,Minions,Arrows,Lava Hound,Miner,Bomber
3,Ladder,20211013T191914.000Z,Regus,not coco,1,0,Hog Rider,Musketeer,Ice Golem,Cannon,Ice Spirit,Skeletons,Fireball,The Log,Royal Hogs,Mother Witch,The Log,Cannon Cart,Skeleton Dragons,Skeletons,Goblin Cage,Fireball
16,Ladder,20211013T165850.000Z,Regus,Yotti,1,0,Hog Rider,Musketeer,Ice Golem,Cannon,Ice Spirit,Skeletons,Fireball,The Log,Ice Spirit,Giant Snowball,Goblins,Bats,Barbarian Barrel,Princess,Lumberjack,Balloon
17,Ladder,20211013T165400.000Z,Regus,ゆーり,3,0,Hog Rider,Musketeer,Ice Golem,Cannon,Ice Spirit,Skeletons,Fireball,The Log,Goblin Barrel,Tesla,Rocket,Valkyrie,Princess,Skeletons,Electro Spirit,The Log
18,Ladder,20211013T165239.000Z,Regus,☆TheAngel☆,0,1,Hog Rider,Musketeer,Ice Golem,Cannon,Ice Spirit,Skeletons,Fireball,The Log,Lumberjack,Balloon,Tornado,Barbarian Barrel,Inferno Dragon,Bowler,Electro Dragon,Freeze
19,Ladder,20211013T164923.000Z,Regus,S I,1,0,Hog Rider,Musketeer,Ice Golem,Cannon,Ice Spirit,Skeletons,Fireball,The Log,Three Musketeers,Royal Ghost,Bandit,Hunter,Royal Hogs,Ice Golem,Heal Spirit,Barbarian Barrel
20,Ladder,20211013T164539.000Z,Regus,Nova I Hypno,1,0,Hog Rider,Musketeer,Ice Golem,Cannon,Ice Spirit,Skeletons,Fireball,The Log,Goblin Barrel,Skeleton Barrel,Valkyrie,Skeleton Army,Princess,Dart Goblin,The Log,Inferno Tower
21,Ladder,20211013T164020.000Z,Regus,Gus❤️Dlew,0,1,Hog Rider,Musketeer,Ice Golem,Cannon,Ice Spirit,Skeletons,Fireball,The Log,Golem,Lumberjack,Wizard,Cannon Cart,Mini P.E.K.K.A,Zap,Electro Wizard,Arrows
22,Ladder,20211013T163450.000Z,Regus,Ben061,2,1,Hog Rider,Musketeer,Ice Golem,Cannon,Ice Spirit,Skeletons,Fireball,The Log,Lava Hound,Arrows,Barbarians,Miner,Inferno Dragon,Flying Machine,Baby Dragon,Goblin Cage
23,Ladder,20211013T162930.000Z,Regus,wwwwwwww,1,0,Hog Rider,Musketeer,Ice Golem,Cannon,Ice Spirit,Skeletons,Fireball,The Log,Mega Knight,Hog Rider,Inferno Dragon,Electro Wizard,Goblin Gang,Bats,Poison,Zap
24,Ladder,20211013T162359.000Z,Regus,Nova I⚡Mystofa⚡,1,0,Hog Rider,Musketeer,Ice Golem,Cannon,Ice Spirit,Skeletons,Fireball,The Log,Minions,Zappies,Zap,Rage,Elite Barbarians,Dark Prince,Goblin Giant,Sparky
